attachment_id,claim_id,file_name,file_type,file_size_kb,upload_date,perceptual_hash,ssim_match_score,is_duplicate_flag
ATT-000236,WC-2023000116,repair_photo_236.jpg,JPEG,2461,2024-12-14,c8f293f9b7869d04,0.13,N
ATT-000237,WC-2023000116,invoice_237.pdf,PDF,4401,2024-12-14,8d9240e7fd4e5a3b,0.11,N
ATT-000238,WC-2023000117,repair_photo_238.jpg,JPEG,926,2023-09-02,1fa5be7cfff9d353,0.05,N
ATT-000239,WC-2023000118,repair_photo_239.jpg,JPEG,1643,2023-01-18,7eba643dda7b11a7,0.11,N
ATT-000240,WC-2023000118,repair_photo_240.jpg,JPEG,2812,2023-01-18,45aee1a413049864,0.12,N
ATT-000241,WC-2023000118,invoice_241.pdf,PDF,3047,2023-01-18,9048728b849e24a3,0.17,N
ATT-000242,WC-2023000119,repair_photo_242.jpg,JPEG,2335,2023-11-27,2bf86621787a640d,0.11,N
ATT-000243,WC-2023000119,repair_photo_243.jpg,JPEG,2398,2023-11-27,703cc921f0cf6c05,0.23,N
ATT-000244,WC-2023000120,repair_photo_244.jpg,JPEG,2237,2025-01-15,26e19b9a895c8e08,0.05,N
ATT-000245,WC-2023000120,repair_photo_245.jpg,JPEG,495,2025-01-15,712b981263c7e2db,0.24,N
ATT-000246,WC-2023000121,repair_photo_246.jpg,JPEG,3602,2023-05-16,fcf6be51ad4ec50a,0.18,N
ATT-000247,WC-2023000121,repair_photo_247.jpg,JPEG,4637,2023-05-16,65ec7e71598e6cd5,0.01,N
ATT-000248,WC-2023000121,invoice_248.pdf,PDF,1443,2023-05-16,d01bfbc527b49ac0,0.15,N
ATT-000249,WC-2023000122,repair_photo_249.jpg,JPEG,2529,2024-05-27,feef6bddce83199c,0.07,N
ATT-000250,WC-2023000122,repair_photo_250.jpg,JPEG,4568,2024-05-27,541c6955bb3a2798,0.23,N
ATT-000251,WC-2023000122,invoice_251.pdf,PDF,3332,2024-05-27,6f94658205543edb,0.13,N
ATT-000252,WC-2023000123,repair_photo_252.jpg,JPEG,4212,2025-12-25,76006af8368ccccf,0.22,N
ATT-000253,WC-2023000124,repair_photo_253.jpg,JPEG,4669,2023-05-27,20d1f84e661aaf96,0.2,N
ATT-000254,WC-2023000124,repair_photo_254.jpg,JPEG,2131,2023-05-27,962520b2636bfab9,0.12,N
ATT-000255,WC-2023000124,invoice_255.pdf,PDF,4156,2023-05-27,1fbae02761e76a82,0.08,N
ATT-000256,WC-2023000125,repair_photo_256.jpg,JPEG,3625,2025-09-04,b2b42173438ac598,0.22,N
ATT-000257,WC-2023000125,repair_photo_257.jpg,JPEG,2630,2025-09-04,544eda5d3bd944b9,0.1,N
ATT-000258,WC-2023000125,invoice_258.pdf,PDF,2610,2025-09-04,cb36f8960903d695,0.03,N
ATT-000259,WC-2023000126,repair_photo_259.jpg,JPEG,1668,2024-08-12,3b4cf34649186701,0.08,N
ATT-000260,WC-2023000127,repair_photo_260.jpg,JPEG,1859,2023-12-10,1d97c018317e51fe,0.16,N
ATT-000261,WC-2023000127,repair_photo_261.jpg,JPEG,1448,2023-12-10,a5cf5f6924371fb5,0.02,N
ATT-000262,WC-2023000127,invoice_262.pdf,PDF,1973,2023-12-10,92d4825353766d13,0.03,N
ATT-000263,WC-2023000128,repair_photo_263.jpg,JPEG,2172,2024-02-17,58d9b26c74f2ddc7,0.19,N
ATT-000264,WC-2023000128,repair_photo_264.jpg,JPEG,3290,2024-02-17,592ba8aea369deee,0.14,N
ATT-000265,WC-2023000128,invoice_265.pdf,PDF,4086,2024-02-17,fd8992842a09933e,0.19,N
ATT-000266,WC-2023000129,repair_photo_266.jpg,JPEG,287,2024-07-20,503a3eba8fb1084f,0.04,N
ATT-000267,WC-2023000129,repair_photo_267.jpg,JPEG,3157,2024-07-20,a72819495a5cfe69,0.05,N
ATT-000268,WC-2023000130,repair_photo_268.jpg,JPEG,4669,2023-04-04,ed0abf018186761b,0.04,N
ATT-000269,WC-2023000130,repair_photo_269.jpg,JPEG,512,2023-04-04,e6f860510df0e37e,0.2,N
ATT-000270,WC-2023000131,repair_photo_270.jpg,JPEG,4429,2025-09-23,270e8507ac7cc412,0.24,N
ATT-000271,WC-2023000131,repair_photo_271.jpg,JPEG,3502,2025-09-23,e696cced533c7c6b,0.0,N
ATT-000272,WC-2023000131,invoice_272.pdf,PDF,703,2025-09-23,8d547acb8f47fcfe,0.1,N
ATT-000273,WC-2023000132,repair_photo_273.jpg,JPEG,1720,2025-07-24,1ebd559c0778371a,0.18,N
ATT-000274,WC-2023000133,repair_photo_274.jpg,JPEG,3057,2025-01-06,047e0350df3aac08,0.14,N
ATT-000275,WC-2023000133,repair_photo_275.jpg,JPEG,4484,2025-01-06,2dae1d98a58758f1,0.19,N
ATT-000276,WC-2023000134,repair_photo_276.jpg,JPEG,2845,2025-10-02,e3645859f275e386,0.03,N
ATT-000277,WC-2023000134,repair_photo_277.jpg,JPEG,3295,2025-10-02,3328568529a13fe8,0.09,N
ATT-000278,WC-2023000135,repair_photo_278.jpg,JPEG,3486,2025-04-04,a428dbda23465eb1,0.08,N
ATT-000279,WC-2023000135,repair_photo_279.jpg,JPEG,2119,2025-04-04,5311ee95f8e37b58,0.08,N
ATT-000280,WC-2023000135,invoice_280.pdf,PDF,4353,2025-04-04,3044eb549c0570af,0.19,N
ATT-000281,WC-2023000136,repair_photo_281.jpg,JPEG,1841,2025-12-13,af187711d88c9d41,0.16,N
ATT-000282,WC-2023000137,repair_photo_282.jpg,JPEG,2807,2024-02-28,b3e06fa8b92c1f41,0.1,N
ATT-000283,WC-2023000138,repair_photo_283.jpg,JPEG,960,2025-10-24,6f15090647d8fa98,0.08,N
ATT-000284,WC-2023000139,repair_photo_284.jpg,JPEG,4907,2025-06-10,b33db3f90bb08e2d,0.08,N
ATT-000285,WC-2023000140,repair_photo_285.jpg,JPEG,1818,2023-08-22,637fb44354d32bf7,0.15,N
ATT-000286,WC-2023000140,repair_photo_286.jpg,JPEG,3927,2023-08-22,e224ad7c2bd7ac2a,0.13,N
ATT-000287,WC-2023000140,invoice_287.pdf,PDF,4007,2023-08-22,19e8da1553d0c9c1,0.11,N
ATT-000288,WC-2023000141,repair_photo_288.jpg,JPEG,1384,2023-06-12,5cc63148af1e47a0,0.02,N
ATT-000289,WC-2023000141,repair_photo_289.jpg,JPEG,3731,2023-06-12,4d7245cc39419889,0.16,N
ATT-000290,WC-2023000141,invoice_290.pdf,PDF,3029,2023-06-12,1cce0e83db9c5cfa,0.22,N
ATT-000291,WC-2023000142,repair_photo_291.jpg,JPEG,849,2025-12-27,518693c81d187373,0.16,N
ATT-000292,WC-2023000142,repair_photo_292.jpg,JPEG,3750,2025-12-27,b81f65e3d151a0b4,0.21,N
ATT-000293,WC-2023000142,invoice_293.pdf,PDF,1769,2025-12-27,911e74e941b0377d,0.24,N
ATT-000294,WC-2023000143,repair_photo_294.jpg,JPEG,353,2025-08-18,ac775fa90e97614f,0.1,N
ATT-000295,WC-2023000144,repair_photo_295.jpg,JPEG,880,2024-06-26,7f929df41848f54a,0.12,N
ATT-000296,WC-2023000144,repair_photo_296.jpg,JPEG,3224,2024-06-26,ee8e80c98f1f9f97,0.05,N
ATT-000297,WC-2023000144,invoice_297.pdf,PDF,3898,2024-06-26,9d02ad67909e75ac,0.08,N
ATT-000298,WC-2023000145,repair_photo_298.jpg,JPEG,4875,2023-08-06,5a73e3466fc8524e,0.25,N
ATT-000299,WC-2023000146,repair_photo_299.jpg,JPEG,3626,2025-12-13,c7d4b6d861f6d0a5,0.1,N
ATT-000300,WC-2023000146,repair_photo_300.jpg,JPEG,437,2025-12-13,fa79c4888912f3e7,0.1,N
ATT-000301,WC-2023000146,invoice_301.pdf,PDF,1335,2025-12-13,2ed7acfd6476bdcd,0.15,N
ATT-000302,WC-2023000147,repair_photo_302.jpg,JPEG,453,2024-09-01,2c8a8b8d8721be35,0.02,N
ATT-000303,WC-2023000147,repair_photo_303.jpg,JPEG,3977,2024-09-01,105680519287ef29,0.05,N
ATT-000304,WC-2023000148,repair_photo_304.jpg,JPEG,4390,2025-12-26,c33ea091eb975c60,0.1,N
ATT-000305,WC-2023000148,repair_photo_305.jpg,JPEG,3804,2025-12-26,4645458a61b4fdd5,0.16,N
ATT-000306,WC-2023000149,repair_photo_306.jpg,JPEG,492,2023-03-27,015bd87cf4abd876,0.07,N
ATT-000307,WC-2023000149,repair_photo_307.jpg,JPEG,1412,2023-03-27,b0cda22b06767763,0.19,N
ATT-000308,WC-2023000149,invoice_308.pdf,PDF,412,2023-03-27,9705a3c873322663,0.13,N
ATT-000309,WC-2023000150,repair_photo_309.jpg,JPEG,2774,2024-04-23,7c54f920e4716905,0.21,N
ATT-000310,WC-2023000150,repair_photo_310.jpg,JPEG,3296,2024-04-23,d1d224de67050651,0.13,N
ATT-000311,WC-2023000150,invoice_311.pdf,PDF,4175,2024-04-23,a28cd180b270741a,0.22,N
ATT-000312,WC-2023000151,repair_photo_312.jpg,JPEG,850,2024-02-13,68df145df3cd7416,0.13,N
ATT-000313,WC-2023000151,repair_photo_313.jpg,JPEG,658,2024-02-13,e5491e7c2f527c40,0.24,N
ATT-000314,WC-2023000151,invoice_314.pdf,PDF,4483,2024-02-13,f48cc8f3e2ab5467,0.11,N
ATT-000315,WC-2023000152,repair_photo_315.jpg,JPEG,1961,2024-09-23,23f1e678ac708980,0.02,N
ATT-000316,WC-2023000153,repair_photo_316.jpg,JPEG,1536,2024-01-14,07c220b97a6f93d3,0.12,N
ATT-000317,WC-2023000153,repair_photo_317.jpg,JPEG,3739,2024-01-14,b68ae24a3c69155d,0.04,N
ATT-000318,WC-2023000153,invoice_318.pdf,PDF,974,2024-01-14,de28a107e909fc45,0.17,N
ATT-000319,WC-2023000154,repair_photo_319.jpg,JPEG,3099,2025-07-06,288a6b4d7ab74d04,0.08,N
ATT-000320,WC-2023000155,repair_photo_320.jpg,JPEG,2444,2024-07-25,934f9e8af96e71c2,0.13,N
ATT-000321,WC-2023000155,repair_photo_321.jpg,JPEG,2191,2024-07-25,1e30a5ac092a896b,0.03,N
ATT-000322,WC-2023000155,invoice_322.pdf,PDF,4129,2024-07-25,827ec83248d3b564,0.04,N
ATT-000323,WC-2023000156,repair_photo_323.jpg,JPEG,2208,2024-12-02,790cc84d3bf314a0,0.02,N
ATT-000324,WC-2023000156,repair_photo_324.jpg,JPEG,4677,2024-12-02,3efdef6ce04ae6a5,0.08,N
ATT-000325,WC-2023000156,invoice_325.pdf,PDF,2335,2024-12-02,d2bca4d190444536,0.19,N
ATT-000326,WC-2023000157,repair_photo_326.jpg,JPEG,4528,2025-09-05,b995b52224aa94fe,0.2,N
ATT-000327,WC-2023000157,repair_photo_327.jpg,JPEG,4396,2025-09-05,564b5004120851a0,0.02,N
ATT-000328,WC-2023000158,repair_photo_328.jpg,JPEG,1688,2025-12-28,f700103d16780b75,0.08,N
ATT-000329,WC-2023000158,repair_photo_329.jpg,JPEG,2983,2025-12-28,c746f22d1ee4f561,0.16,N
ATT-000330,WC-2023000158,invoice_330.pdf,PDF,3742,2025-12-28,972adb96e3b23727,0.11,N
ATT-000331,WC-2023000159,repair_photo_331.jpg,JPEG,2882,2023-10-01,a9b78d5af129789c,0.24,N
ATT-000332,WC-2023000159,repair_photo_332.jpg,JPEG,2085,2023-10-01,ec12c524e362c916,0.22,N
ATT-000333,WC-2023000160,repair_photo_333.jpg,JPEG,3317,2023-02-09,684eed0fa2fa6746,0.05,N
ATT-000334,WC-2023000161,repair_photo_334.jpg,JPEG,734,2025-07-19,a63adeade5b7f022,0.24,N
ATT-000335,WC-2023000161,repair_photo_335.jpg,JPEG,2663,2025-07-19,4afcb9f5f5970d8e,0.11,N
ATT-000336,WC-2023000162,repair_photo_336.jpg,JPEG,4448,2023-08-13,07ddd62967497ac8,0.04,N
ATT-000337,WC-2023000163,repair_photo_337.jpg,JPEG,4502,2025-08-12,487081780d4477be,0.09,N
ATT-000338,WC-2023000163,repair_photo_338.jpg,JPEG,1020,2025-08-12,96e3dac3d09d63df,0.04,N
ATT-000339,WC-2023000163,invoice_339.pdf,PDF,2024,2025-08-12,c59221aadc467df6,0.0,N
ATT-000340,WC-2023000164,repair_photo_340.jpg,JPEG,1712,2025-06-14,66f4aa2119d8f434,0.06,N
ATT-000341,WC-2023000165,repair_photo_341.jpg,JPEG,3803,2024-12-22,398126015aeb41e5,0.07,N
ATT-000342,WC-2023000165,repair_photo_342.jpg,JPEG,2488,2024-12-22,1a7f8d14ffa05707,0.03,N
ATT-000343,WC-2023000165,invoice_343.pdf,PDF,4414,2024-12-22,c316b6439bf35ec1,0.16,N
ATT-000344,WC-2023000166,repair_photo_344.jpg,JPEG,2017,2025-02-11,ae1fdcb74e168088,0.21,N
ATT-000345,WC-2023000167,repair_photo_345.jpg,JPEG,2752,2025-04-20,d55506cb88c07e5f,0.18,N
ATT-000346,WC-2023000167,repair_photo_346.jpg,JPEG,747,2025-04-20,881aced6b76645c8,0.05,N
ATT-000347,WC-2023000168,repair_photo_347.jpg,JPEG,2996,2024-02-27,131a70aa2f17c654,0.04,N
ATT-000348,WC-2023000168,repair_photo_348.jpg,JPEG,535,2024-02-27,968706418028c763,0.22,N
ATT-000349,WC-2023000169,repair_photo_349.jpg,JPEG,2893,2025-02-15,29d8cdabe966391e,0.16,N
ATT-000350,WC-2023000169,repair_photo_350.jpg,JPEG,2258,2025-02-15,f8d27138e68d93d5,0.1,N
ATT-000351,WC-2023000170,repair_photo_351.jpg,JPEG,3655,2023-10-08,a832d23dbcb58c3d,0.18,N
ATT-000352,WC-2023000170,repair_photo_352.jpg,JPEG,526,2023-10-08,3c55b41bbdf3d60a,0.2,N
ATT-000353,WC-2023000170,invoice_353.pdf,PDF,3806,2023-10-08,5b8ad69327487eb9,0.09,N
ATT-000354,WC-2023000171,repair_photo_354.jpg,JPEG,591,2024-12-27,f313d48290b5abec,0.11,N
ATT-000355,WC-2023000171,repair_photo_355.jpg,JPEG,2355,2024-12-27,7a58052cf8ffb753,0.08,N
ATT-000356,WC-2023000172,repair_photo_356.jpg,JPEG,4176,2025-07-11,41d2f861426fa80f,0.21,N
ATT-000357,WC-2023000172,repair_photo_357.jpg,JPEG,3786,2025-07-11,438fae6607dec4c1,0.09,N
ATT-000358,WC-2023000173,repair_photo_358.jpg,JPEG,873,2024-02-19,e68295ea25e75401,0.14,N
ATT-000359,WC-2023000173,repair_photo_359.jpg,JPEG,2041,2024-02-19,46ff44d2fb408771,0.08,N
ATT-000360,WC-2023000173,invoice_360.pdf,PDF,534,2024-02-19,4fd78520440ae225,0.11,N
ATT-000361,WC-2023000174,repair_photo_361.jpg,JPEG,4914,2023-12-01,80eca37c5da3b0d1,0.1,N
ATT-000362,WC-2023000174,repair_photo_362.jpg,JPEG,3371,2023-12-01,23f557cfcdfae732,0.22,N
ATT-000363,WC-2023000174,invoice_363.pdf,PDF,3181,2023-12-01,5ed44a103f3264e0,0.19,N
ATT-000364,WC-2023000175,repair_photo_364.jpg,JPEG,425,2024-11-08,e73a13da96fb0ee8,0.07,N
ATT-000365,WC-2023000175,repair_photo_365.jpg,JPEG,1292,2024-11-08,86df8688c853f4d2,0.18,N
ATT-000366,WC-2023000175,invoice_366.pdf,PDF,3903,2024-11-08,b1cd06cc8be3a26f,0.25,N
ATT-000367,WC-2023000176,repair_photo_367.jpg,JPEG,3373,2025-04-19,12728633e97d10a1,0.24,N
ATT-000368,WC-2023000176,repair_photo_368.jpg,JPEG,3323,2025-04-19,10d53edb86548527,0.2,N
ATT-000369,WC-2023000176,invoice_369.pdf,PDF,1334,2025-04-19,bb49cfa69f4adb37,0.17,N
ATT-000370,WC-2023000177,repair_photo_370.jpg,JPEG,1580,2024-09-09,d8e8d5c1e9d2098f,0.09,N
ATT-000371,WC-2023000177,repair_photo_371.jpg,JPEG,4534,2024-09-09,47acf7ecb49be6fa,0.0,N
ATT-000372,WC-2023000177,invoice_372.pdf,PDF,2877,2024-09-09,30907b1b4ac60247,0.0,N
ATT-000373,WC-2023000178,repair_photo_373.jpg,JPEG,1471,2023-11-19,6fb2f44a1993fe3c,0.05,N
ATT-000374,WC-2023000178,repair_photo_374.jpg,JPEG,2963,2023-11-19,585abd4d138cacc3,0.25,N
ATT-000375,WC-2023000179,repair_photo_375.jpg,JPEG,1822,2025-10-26,02d675c5a8e2a609,0.11,N
ATT-000376,WC-2023000180,repair_photo_376.jpg,JPEG,3353,2024-05-16,01bd9849350f5bf2,0.24,N
ATT-000377,WC-2023000181,repair_photo_377.jpg,JPEG,1360,2025-01-27,dbabc6516a6617ea,0.01,N
ATT-000378,WC-2023000181,repair_photo_378.jpg,JPEG,2315,2025-01-27,142b79b7f38f0145,0.15,N
ATT-000379,WC-2023000182,repair_photo_379.jpg,JPEG,4202,2024-11-21,cceec2af51fb81f2,0.04,N
ATT-000380,WC-2023000183,repair_photo_380.jpg,JPEG,1095,2024-02-24,6e4301e2e42cbfec,0.12,N
ATT-000381,WC-2023000184,repair_photo_381.jpg,JPEG,2590,2023-05-03,2e24af3febe89d6f,0.1,N
ATT-000382,WC-2023000184,repair_photo_382.jpg,JPEG,2045,2023-05-03,3da383b68e4a2cb3,0.13,N
ATT-000383,WC-2023000185,repair_photo_383.jpg,JPEG,2835,2023-08-15,21d9223c480cf750,0.18,N
ATT-000384,WC-2023000185,repair_photo_384.jpg,JPEG,1375,2023-08-15,b5c169c6f93981a6,0.09,N
ATT-000385,WC-2023000185,invoice_385.pdf,PDF,2114,2023-08-15,5744424b41204fc1,0.23,N
ATT-000386,WC-2023000186,repair_photo_386.jpg,JPEG,3927,2023-01-13,2c04d7f5f4f6c1db,0.25,N
ATT-000387,WC-2023000186,repair_photo_387.jpg,JPEG,1454,2023-01-13,856e802bfbf15fb8,0.12,N
ATT-000388,WC-2023000187,repair_photo_388.jpg,JPEG,3997,2025-03-10,7f73ed52edd89881,0.24,N
ATT-000389,WC-2023000187,repair_photo_389.jpg,JPEG,2870,2025-03-10,0f0e621e7d47d394,0.09,N
ATT-000390,WC-2023000188,repair_photo_390.jpg,JPEG,2439,2023-03-07,a40dfb77aea4757c,0.17,N
ATT-000391,WC-2023000188,repair_photo_391.jpg,JPEG,4815,2023-03-07,8a40e86b14e4975e,0.25,N
ATT-000392,WC-2023000188,invoice_392.pdf,PDF,3492,2023-03-07,3d78bf9956b273fd,0.19,N
ATT-000393,WC-2023000189,repair_photo_393.jpg,JPEG,3173,2025-02-11,fba28723c1c8df79,0.21,N
ATT-000394,WC-2023000189,repair_photo_394.jpg,JPEG,2784,2025-02-11,2e96608b4c17308e,0.16,N
ATT-000395,WC-2023000190,repair_photo_395.jpg,JPEG,4073,2025-06-23,5ffee34ae4655623,0.22,N
ATT-000396,WC-2023000191,repair_photo_396.jpg,JPEG,4252,2023-01-23,471a6fbb208dc751,0.15,N
ATT-000397,WC-2023000191,repair_photo_397.jpg,JPEG,3622,2023-01-23,6f3a9260f0db49c6,0.0,N
ATT-000398,WC-2023000192,repair_photo_398.jpg,JPEG,287,2024-07-17,a66ff12962654ee4,0.22,N
ATT-000399,WC-2023000193,repair_photo_399.jpg,JPEG,1650,2023-05-16,e14afd4fbe15d52d,0.06,N
ATT-000400,WC-2023000194,repair_photo_400.jpg,JPEG,4099,2023-10-25,af98feb372ea394f,0.13,N
ATT-000401,WC-2023000194,repair_photo_401.jpg,JPEG,4257,2023-10-25,7d332157552393c1,0.2,N
ATT-000402,WC-2023000194,invoice_402.pdf,PDF,1724,2023-10-25,44971eb832a914c0,0.15,N
ATT-000403,WC-2023000195,repair_photo_403.jpg,JPEG,1987,2025-01-06,e3973577162ba0a9,0.16,N
ATT-000404,WC-2023000195,repair_photo_404.jpg,JPEG,3024,2025-01-06,bc73c1706bb1e366,0.11,N
ATT-000405,WC-2023000195,invoice_405.pdf,PDF,4546,2025-01-06,c95e7f3f080fdcd8,0.18,N
ATT-000406,WC-2023000196,repair_photo_406.jpg,JPEG,3234,2025-08-10,ba34b697e9118731,0.2,N
ATT-000407,WC-2023000196,repair_photo_407.jpg,JPEG,4206,2025-08-10,155b1810e111a917,0.12,N
ATT-000408,WC-2023000196,invoice_408.pdf,PDF,1758,2025-08-10,eb00e29346c401af,0.08,N
ATT-000409,WC-2023000197,repair_photo_409.jpg,JPEG,334,2025-05-15,f40ae35e7a0dcddc,0.05,N
ATT-000410,WC-2023000198,repair_photo_410.jpg,JPEG,3714,2023-04-01,c6001dbf931e72f2,0.08,N
ATT-000411,WC-2023000198,repair_photo_411.jpg,JPEG,1260,2023-04-01,40791a61ab302dc3,0.15,N
ATT-000412,WC-2023000198,invoice_412.pdf,PDF,2994,2023-04-01,c85950a6e6757970,0.13,N
ATT-000413,WC-2023000199,repair_photo_413.jpg,JPEG,2075,2025-11-12,cddead2eeddeb8d4,0.97,Y
ATT-000414,WC-2023000199,repair_photo_414.jpg,JPEG,2141,2025-11-12,7bfe60439903da8f,0.18,N
ATT-000415,WC-2023000200,repair_photo_415.jpg,JPEG,2434,2024-11-11,8d87ee232f843551,0.04,N
ATT-000416,WC-2023000200,repair_photo_416.jpg,JPEG,4170,2024-11-11,4052125ba57de828,0.24,N
ATT-000417,WC-2023000200,invoice_417.pdf,PDF,4593,2024-11-11,60da21e56d1de1ea,0.25,N
ATT-000418,WC-2023000201,repair_photo_418.jpg,JPEG,3652,2025-02-20,163c4dcc6b043b29,0.16,N
ATT-000419,WC-2023000202,repair_photo_419.jpg,JPEG,1658,2025-12-15,c027fb76f99a816e,0.08,N
ATT-000420,WC-2023000202,repair_photo_420.jpg,JPEG,482,2025-12-15,e7371ce1814b25eb,0.08,N
ATT-000421,WC-2023000202,invoice_421.pdf,PDF,2854,2025-12-15,11edf3987b0b5b95,0.16,N
ATT-000422,WC-2023000203,repair_photo_422.jpg,JPEG,709,2024-11-02,34f1c7301201c63c,0.1,N
ATT-000423,WC-2023000203,repair_photo_423.jpg,JPEG,3443,2024-11-02,c76c4b7aa376234e,0.13,N
ATT-000424,WC-2023000204,repair_photo_424.jpg,JPEG,3374,2025-10-15,ab3435bae5b705d5,0.08,N
ATT-000425,WC-2023000204,repair_photo_425.jpg,JPEG,3442,2025-10-15,341b15c4b6d7c504,0.19,N
ATT-000426,WC-2023000204,invoice_426.pdf,PDF,2572,2025-10-15,6a6520a9e2e6fcb3,0.0,N
ATT-000427,WC-2023000205,repair_photo_427.jpg,JPEG,2505,2025-09-18,2013c424a44c848e,0.19,N
ATT-000428,WC-2023000205,repair_photo_428.jpg,JPEG,3266,2025-09-18,caecc00982ae47e1,0.07,N
ATT-000429,WC-2023000205,invoice_429.pdf,PDF,1509,2025-09-18,9756652aa978a112,0.13,N
ATT-000430,WC-2023000206,repair_photo_430.jpg,JPEG,4843,2025-04-11,e080bedf112c39f8,0.16,N
ATT-000431,WC-2023000206,repair_photo_431.jpg,JPEG,2267,2025-04-11,7cfff950c80b8c15,0.22,N
ATT-000432,WC-2023000206,invoice_432.pdf,PDF,395,2025-04-11,bf10367d937405d6,0.05,N
ATT-000433,WC-2023000207,repair_photo_433.jpg,JPEG,383,2025-03-24,b2f5575851333194,0.07,N
ATT-000434,WC-2023000208,repair_photo_434.jpg,JPEG,4015,2024-03-26,b37f7abae05ab270,0.12,N
ATT-000435,WC-2023000209,repair_photo_435.jpg,JPEG,3241,2025-08-25,3c0f95be332b7d80,0.04,N
ATT-000436,WC-2023000209,repair_photo_436.jpg,JPEG,4629,2025-08-25,9f11ffaf49070418,0.18,N
ATT-000437,WC-2023000209,invoice_437.pdf,PDF,3040,2025-08-25,8a3fb37a9b9b09a5,0.04,N
ATT-000438,WC-2023000210,repair_photo_438.jpg,JPEG,1886,2024-12-25,6ee5d3e2430af29d,0.03,N
ATT-000439,WC-2023000210,repair_photo_439.jpg,JPEG,3446,2024-12-25,9ca795e506708a45,0.21,N
ATT-000440,WC-2023000210,invoice_440.pdf,PDF,3632,2024-12-25,4491f2244a14b795,0.02,N
ATT-000441,WC-2023000211,repair_photo_441.jpg,JPEG,1071,2024-07-19,55d77b4cea76a177,0.1,N
ATT-000442,WC-2023000211,repair_photo_442.jpg,JPEG,3916,2024-07-19,b0c0aaf8545b43b1,0.06,N
ATT-000443,WC-2023000211,invoice_443.pdf,PDF,1742,2024-07-19,68c267be523fcc64,0.04,N
ATT-000444,WC-2023000212,repair_photo_444.jpg,JPEG,4119,2025-12-26,6a840e11554c2288,0.08,N
ATT-000445,WC-2023000213,repair_photo_445.jpg,JPEG,2963,2025-12-16,9be18bc7bc2d1741,0.09,N
ATT-000446,WC-2023000213,repair_photo_446.jpg,JPEG,4044,2025-12-16,5b902109548655ea,0.06,N
ATT-000447,WC-2023000214,repair_photo_447.jpg,JPEG,2274,2024-10-28,7cfd8795ec0eb1d4,0.18,N
ATT-000448,WC-2023000214,repair_photo_448.jpg,JPEG,4433,2024-10-28,9826e3e9cec79e19,0.15,N
ATT-000449,WC-2023000214,invoice_449.pdf,PDF,3900,2024-10-28,c25a158f9b1d4ad0,0.12,N
ATT-000450,WC-2023000215,repair_photo_450.jpg,JPEG,1281,2024-04-04,ee83d031c0e6016d,0.04,N
ATT-000451,WC-2023000216,repair_photo_451.jpg,JPEG,4114,2024-05-23,e34a8ff9f9b158c2,0.14,N
ATT-000452,WC-2023000216,repair_photo_452.jpg,JPEG,1719,2024-05-23,5f24fd8eedfe912a,0.02,N
ATT-000453,WC-2023000217,repair_photo_453.jpg,JPEG,794,2023-02-10,556ad4313206044f,0.12,N
ATT-000454,WC-2023000218,repair_photo_454.jpg,JPEG,453,2023-09-27,929c6b50dfb76c03,0.11,N
ATT-000455,WC-2023000219,repair_photo_455.jpg,JPEG,715,2023-11-05,e449453fa41586b4,0.13,N
ATT-000456,WC-2023000219,repair_photo_456.jpg,JPEG,2397,2023-11-05,06ea2c345cc4dd0b,0.06,N
ATT-000457,WC-2023000219,invoice_457.pdf,PDF,2567,2023-11-05,cb56acd1e6272f70,0.23,N
ATT-000458,WC-2023000220,repair_photo_458.jpg,JPEG,2587,2025-04-08,ab9237a6f1628a58,0.18,N
ATT-000459,WC-2023000221,repair_photo_459.jpg,JPEG,4387,2023-10-27,23970eec0569cb95,0.21,N
ATT-000460,WC-2023000221,repair_photo_460.jpg,JPEG,1831,2023-10-27,a179cdda28a8d031,0.14,N
ATT-000461,WC-2023000221,invoice_461.pdf,PDF,3703,2023-10-27,f6b6c2814936e17d,0.07,N
ATT-000462,WC-2023000222,repair_photo_462.jpg,JPEG,2965,2024-05-04,7c4cfb877e3c18c7,0.0,N
ATT-000463,WC-2023000223,repair_photo_463.jpg,JPEG,2409,2024-06-08,8501b07058934e13,0.15,N
ATT-000464,WC-2023000223,repair_photo_464.jpg,JPEG,1220,2024-06-08,792f1006a3929966,0.2,N
ATT-000465,WC-2023000223,invoice_465.pdf,PDF,3529,2024-06-08,9d85db990ad6ca0e,0.02,N
ATT-000466,WC-2023000224,repair_photo_466.jpg,JPEG,4492,2024-02-06,9c80da6192b3278e,0.12,N
ATT-000467,WC-2023000224,repair_photo_467.jpg,JPEG,369,2024-02-06,158264ec60c97ba2,0.09,N
ATT-000468,WC-2023000224,invoice_468.pdf,PDF,3377,2024-02-06,202077153e7efe31,0.12,N
ATT-000469,WC-2023000225,repair_photo_469.jpg,JPEG,3145,2024-09-20,f1209d001ffcb127,0.14,N
ATT-000470,WC-2023000225,repair_photo_470.jpg,JPEG,4221,2024-09-20,055d4c6396ebf253,0.1,N
ATT-000471,WC-2023000226,repair_photo_471.jpg,JPEG,4502,2023-03-08,880efcee9123b270,0.06,N
ATT-000472,WC-2023000227,repair_photo_472.jpg,JPEG,1800,2023-02-14,f08ddc94d3759063,0.2,N
